data_type,id,title,subtitle,storyImage,storyDesc,boardImage,boardbgm,team,type,moveType,imgUrl,hit,dodge,bgmtype,weapon_colour,crosshairType,position_row,position_col,condition_type,description,event_type,condition_turn,condition_team,condition_pieceId,condition_row,condition_col,action_type,action_pieceId,aim_row,aim_col,action_targetPieceId,action_findBestPosition,action_special,action_title,action_description,action_buttonText,action_character,action_text,action_from_row,action_from_col,action_to_row,action_to_col,action_position_row,action_position_col,once
piece_definition,gp02a_gundam,,,,,,,red,高達GP02A,knight,./images/unit/gp02a_gundam.png,3,3,Gundam,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,gelgoog_char,,,,,,,red,夏亞專用勇士,knight,./images/unit/gelgoog_char.png,3,3,Gundam,#FFD700,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,hamma_hamma,,,,,,,red,漢馬漢馬,bishop,./images/unit/hamma_hamma.png,3,4,Gundam,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,doven_wolf,,,,,,,red,多芬狼,bishop,./images/unit/doven_wolf.png,4,3,Gundam,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,sadalahn,,,,,,,red,沙達拉恩號,king,./images/unit/sadalahn.png,5,2,Gundam,#FFD700,Beam_Rifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piece_definition,sazabi,,,,,,,red,沙薩比,queen,./images/unit/sazabi.png,4,4,Gundam,#FFD700,Beam_Saber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gundam,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,hyaku_shiki,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zz_gundam,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,nu_gundam,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,ra_cailum,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zeta_gundam,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gundam_mk_ii,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gp01_gundam,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_1,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_2,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_3,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_4,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_5,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_6,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_7,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,zaku_ii_8,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gerbera_tetra,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gelgoog_char,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,doven_wolf,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,sazabi,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,sadalahn,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,hamma_hamma,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,gp02a_gundam,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,dom,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_2,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_3,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_4,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_1,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_2,,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_3,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,guncannon_4,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
initial_position,g_sky_1,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
condition,victory,,,,,,,,,,,,,,,,,,captureKing,消滅敵方旗艦「沙達拉恩號」,,,,,,,,,,,,,,,,,,,,,,,,,
condition,defeat,,,,,,,,,,,,,,,,,,kingCaptured,我方旗艦「勞·卡拉姆號」被摧毀,,,,,,,,,,,,,,,,,,,,,,,,,
event,,,,,,,,,,,,,,,,,,,,,turnStart,4,blue,,,,spawnPiece,wing_zero_gundam,5,0,,TRUE,TRUE,飛翼零式高達已現身！,作戰指揮部偵測到一台不明高達型機體正在接近戰場，分析顯示其友方信號。此機體即將加入我方作戰！,確定,,,,,,,,,TRUE
